,str0,int1,str2,str3,float4,float5,str6
15895,HmSSsfKydWsNHylO,822,juhyNXhnMmMNrufSbXF,jrueCl,0.5546808495705959,0.3430617169898782,hskCB
15896,BWIVNbRWVc,634,EcWrHHZfyITnLZdTYDsH,pVdLBEtKukpvbP,0.5730395455521264,0.5065104975567104,hqfEQuxtIMCXxdW
15897,OUdCDMyiqCfICbPQSNos,958,XEDYQ,OskiMKLimmUmSrVJdq,0.4510699407636469,0.6725061660005002,ClLmcnSyAG
15898,zQcgNA,609,TKDYVIzw,jbwcfmlug,0.6755866711404557,0.46462962170212074,eXgGoFHNl
15899,ljTNdXMizbJz,169,gJxlqz,FhFOECxw,0.36117010957806794,0.2692105737636611,rYqsoVNXtXkQYsMztP
15900,tNYCWMyV,736,grhGxPIAQajUzFNaV,uFVZMNczpTfqL,0.8132792325771265,0.2730718095665371,YTsXdHogoHzZ
15901,mrDEVSaBN,844,ttaiToRSCWRN,vKMiHACiIQjIqfys,0.4581752295166436,0.5440913632931872,uAOzIGeEfSwSTF
15902,mnTgUPHO,132,fAAKmZoHwzDx,HntiZb,0.5465690341427862,0.13627054956240992,iVeCxndpfmNectCVjUYZ
15903,gvDkmhgMd,552,JeLhpInjqVDhtycJN,ezBzG,0.4668706658430327,0.8820969973895133,oNkGdZyfXHSLtdA
15904,BBIuQJFTQbH,105,hXkUexGzVhAXCmpoOtK,RAsZGRbCz,0.44942350675246223,0.40131674516054494,bYzLuZaKZGdCHcy
15905,VgbNUnPhxsWfMKNVa,182,SpYAV,jAMPB,0.39873504085770317,0.9639842209334996,UTDZaZZcVCpQ
15906,vtGXXKbmfFVGxqHKGQP,457,LRxXbWa,YFceWpk,0.1795096083471044,0.29205262182468383,OwCytDxWYqcHxfmg
15907,AIhiFRRUjljTXSY,562,QXkosEWGNy,jjiFCBEBEGnYEDpV,0.4389741088677085,0.9502974682771473,ilVZYGmy
15908,SuesfODOCoCPfWrezpQn,149,bfDLfzxeZBKEyBXldP,kEgVwZgainUsVy,0.24456449862039775,0.7715856465122509,IzwYDlQnuSUqfrVfwIb
15909,jPMfykjw,194,kHCqzKHV,EaiKem,0.627236792157461,0.7989998652893311,nNoPtVz
15910,yUXdeeSWIUeDtW,191,YOhVKJhzG,ujoymVtRjn,0.18397313222155154,0.06613039926372288,YqrdNqjCVCbnLyCMqYkp
15911,QoolnALjHAYURZGNbtUG,102,nvHdbuYqvrtvq,tXEmoyOkPiHjRudCZMUK,0.559051273588309,0.8983408105711369,BYxriQfByCHCqhTu
15912,yOPbWBbxJuHAF,596,qQVNEpUAzJlGsLIJa,aDTFilTwcgsZvlWTg,0.9027490362458622,0.3630518220029473,UUEtcZGorfCCjsEryuGt
15913,RimYn,369,HlXQAXxYxRaSztkr,cuwMwEarOYh,0.7941392583772624,0.9821311816524436,KfYSqSJxCQlBMAlNLWaG
15914,VepsSWjivfF,924,vcryIPeMGoYLtF,VEpGRybrbbpe,0.251655827516836,0.3491600810624521,RfCwuXPsfsWpu
15915,irrAnaK,824,NiVamTIfKnBTMND,AvWXRJGDmKJnEmNui,0.8338618346555262,0.5794525112073384,jnIvgbwN
15916,nFaijDcJR,947,MlLzui,hrPxuv,0.6304198546182306,0.2734630602189083,BEQUc
15917,ZGJnNijWpVP,884,LIElmwipCxPEdtIMtn,gAvZi,0.9977009161163203,0.5097386821040151,VBajGvjp
15918,AunABfVsf,384,rqiPUTJiyxwqUgpUjdUN,aiiVIqmL,0.5332107135656797,0.24321684817194877,zfIJCTLwKncsL
15919,vQMetRELvv,461,WiSjrKIBsTfaRv,pNsaG,0.7433434771423805,0.3296937675988667,kHiOwDJZPHo
15920,HBUfksAdZnPiyIxrZrJM,685,kczyNCj,CDkkgqwMIfQrwnc,0.8830259190769456,0.5015364526994363,YnJGK
15921,lMgDxSssYtrB,193,VIuYtiowjuCU,QtdnMdplAPBlkulPaTdH,0.15070914250302725,0.013133476700250002,ZZiaPWfiJZIM
15922,sdzsTDKGYXdrzTsoEIYI,157,cxylUtdBnvkghQzN,PlMzSECgooiDRLff,0.6483112005982118,0.5597879836301097,mEbuxkfVobPLhxo
15923,RGCShBGcoOfahBuhsTW,207,DBofpqIbYuUSuu,VTOGr,0.17949628086171288,0.22761308018359816,nLZNGQDYekwvPntm
15924,NAkYQvDVebD,807,ZXhHOAWSCr,ZDlbADLEKIwRKTzaFW,0.6048427520882531,0.043950850393895124,eJWlpaSJiz
15925,ZbxIswHY,29,NwXAwMtzghPCNqkhnYSA,umdlhTINim,0.8013438876346738,0.1902268970591392,WMaump
15926,JWeVnuF,332,abCuiGJtphrpPHc,BumzRuAL,0.6880248148666435,0.052485622149930466,xdvMfLeYj
15927,tKLPyPPS,132,lyHCypBmmdYzvMW,wgGUOKivMEWcBgc,0.34178186758128515,0.9893202942185767,eomZFjiZXZo
15928,VNngNbfJMvCWWjs,184,wIOpCUtKLIeJzJKSm,qpgSPKtZsPbPIh,0.7274331857812446,0.33650997951349904,gvwrSupIBRPz
15929,PDNCDGLumngpdqf,426,FiMINYkNQ,IQylyTtf,0.8670152004647651,0.5493981773727535,afcOYf
15930,MSLttbhrWXP,309,ySdvMIZqccik,gQEbHGwOngrSfCYpf,0.7360232927235398,0.6855492449725212,fwSAPOJWBtndPOqXJ
15931,iZpmGiQsBOn,352,CWsJHJiFNkrdWPkIsO,ugiuinvxCbKaWBmGoc,0.36439319704203954,0.015162106146089926,PdWRHLSPXZEFDMq
15932,qGOCVqmSjhU,304,GFlLFDihgwQ,JEuXMJBXvuocLbvFoOPu,0.9779175535037423,0.9443770210260358,GQiONDGgfIwHYzp
15933,ZNUaDzyp,486,ZnMwwyVSKtVg,FyFcPDnQDsVedaF,0.8899397372842258,0.48106464190959475,GrtxrPqIbrFRruYS
15934,FMltRvM,423,BOCzgSzTEdqqmvizM,BOXmXZS,0.8126123023384926,0.1349637370986414,ZVsOHKz
15935,vPRvpdgEENuD,295,lYCEelRDmtFqNiKPB,WQzVHblvMFw,0.34521062557290993,0.757320639531553,XRwYkLRMrNJlU
15936,kJBbcfQGuFTk,170,xIGXfQhR,QHLLxLvfIv,0.44056930347344025,0.25979014425693037,bNfyzJuXIJklcn
15937,CnakNGZoopDzI,889,yhPzyMsJYnFL,spdrZzi,0.6567932944514407,0.12872589755756092,iICcizXMZzAgYEJCLCy
15938,aGKdfPTcvgix,204,eNEsi,ezfZwgpMZUbfDFRb,0.6537314604225498,0.6676027501254108,nkhjlO
15939,pzrmp,747,cXeop,pkevhrVxHFOAtJLZ,0.9408656499436345,0.37704306232162443,srLDweJGznvyDOmSMcn
15940,NfcMUKnL,600,GmjgUuA,hGvKPJAsR,0.7803996810829887,0.9062090281797499,xymxUxXSzrGeiK
15941,ruwmnHnvrIPFWZapdwe,148,TdLfw,oAxiYOVSpkT,0.3561896148548118,0.6883002688492611,BghfylNJYQQTXvvlYj
15942,zrYYMRkBXGPVV,205,mnfGFOh,AsKFEbQRHnmfLa,0.8478966429136724,0.17429540172225633,fwyMwdmJp
15943,VuziNNGycEGRoQqXV,319,RcgPNNINeufEhIAGG,fMNYpM,0.48216231239353957,0.10455648609389856,FkwYnVNeYFArVzdzu
15944,BmdcDwGqINZsq,917,BXHCYgLxAuImeDmfFW,UHqtXNaeNdCJdbnB,0.33701340422605974,0.7552030950348206,rcFgnlGbBtBLGDBxlNoy
15945,EfqgURweOrrnScKVqaJA,447,samknwqSyORDbgjYc,LqWnfIlFBdfamGHqs,0.2918849846177165,0.6463591017512732,ShtXhWMElWBx
15946,CaFxPAWMsuxMIAjxmTz,370,uoxMjaFnlrtdM,XLXJlAsJn,0.8290553400714156,0.8133778723972968,FfyIEeyWoaYvsz
15947,JyxahGFZnbNKkRey,99,NtJowSahfO,uwxgZkPUNHmwUbx,0.12996889365885989,0.8910291377339673,mNejwxgzXXlpczQGq
15948,PezWFnPaXTPtIyUulGN,39,sYglJkNcHXGci,BumvzDIqSgKcenZvaxKz,0.700167070889045,0.18239052487983043,ShQusaCBFMwwnFJT
15949,XmMVUoUJVvoOYM,309,JSCSrJ,crcemMycPzLSeFwE,0.5651113975065043,0.7672026771242096,hIdzYCjBFLsMIeQtiGo
15950,BTprGfXiCqMojtqa,888,esyix,kgtKZlqlYuoKrpg,0.15792772879360273,0.7296095475557564,shgDaQchAvXsikimAz
15951,tCvxtzzNnAEFOAY,146,dHRnvLBVevAEW,YQhkaVPXyhcVTsJU,0.7226717539588704,0.17437830676749821,QAcsOAartwUlEx
15952,KutdMtLjvRRIoWXpXx,840,TiFJTpd,KtvAeOzCCdmX,0.9060474892845983,0.11576662688170092,WzhZg
15953,WYDNacGj,694,qSXqPBbMoh,bqodYoJNGcMsaQ,0.08108259660646966,0.5887351080722616,CZCqNClbMeXl
15954,lISdG,228,gYhyGo,JJvEtSAQEsZ,0.9115240817522086,0.5793418880053209,oyjLjOLGzTvpLXNbSw
15955,ZZDgtcfcocakZjdQVoVN,152,NuOPrNIROd,fuJNRoatOCjmxpplUI,0.6905467312666697,0.054398875941559566,TCzNghQLxPrGDwI
15956,vqWiJtqszwubIQCB,898,KoZOw,KNlalrspENLgdfImu,0.65405635602564,0.9613232679672623,SFiTMZNkMguBDZRySfWf
15957,eTzXKpdvDAykLBeGM,766,KMEvRNMqfrXGkoFKfN,LUpWaBmDHUKHnTleC,0.4176390096450653,0.431853864026706,INTyTOBbTLlHWnvceDm
15958,ZTOYugsvxMTNSnVEVU,699,AchizW,qIZWWVKiTYgGtyUa,0.6066490818571127,0.4780986507713304,OYEkidtkrsyNjTopFOu
15959,quywpThpOsgtHJ,770,EbCsVCSZYg,IRHdPLJ,0.7217563721315411,0.05933694230460351,CxQvB
15960,mHSLNMUDQXFxhyHn,65,zUoiEdkwhcACo,KlyUEOIPCRHcYaxK,0.7831498701987515,0.8593557540967939,dANZrgRRnzQyXigu
15961,mvdXS,868,XhAxgq,dvuuEACf,0.41966616305768323,0.8696076478984519,pMvAoYrHr
15962,GuWvqJSoKfe,113,jdmfjrCqALAoNU,SLroZkbkmGjwF,0.5841987078020173,0.08455491631924072,ZeGCM
15963,UXraXivmWyLIaiT,434,fBsKpJ,FWgxxlAEm,0.9848331672683869,0.018071381424086153,sXYWqNmgPsVc
15964,NuXmWTKGqNWZPhORp,133,SzBsVfLiqGQTq,crDPlviBWxTlTjP,0.7191679754434361,0.4529443194755711,PrEckmIWONmpIph
15965,neypUU,20,waKmcwLzA,hvWYGbYVaZwngZXGvdH,0.8727722111082791,0.06191389224596067,utzIf
15966,MDZiqOtFly,965,CnzTKUNeBBeZrB,zdoevoSgQAl,0.3261295738261205,0.844605163655812,IalcgpgZsUch
15967,DJLMkwKY,301,MKbSyxBFI,ICUcdyFQeufDMvVNE,0.3474781731765919,0.9664741092355575,bmPJKovQVF
15968,OLFbB,16,wanHrdXdEO,gWEFIpYcedNmIK,0.8759481040757159,0.792924667627656,jAahSLJmPOUNj
15969,QGyzRE,987,mMkkp,oxXBqAYYxektPKYBIHBn,0.9850563550063945,0.7248992924720115,dnOUTBhBgW
15970,lsEodfUt,446,bSHCH,CnaMfEGCUpOaKUJWz,0.36008338217901315,0.6591656371052202,xptXvsCwc
15971,mgDCOdlER,228,uKqlSksYP,RTXtwJDiTaIDhQyRtH,0.15696549354634404,0.16836445612119988,cXoykQWbaTDDuItbGHlr
15972,zScleiINFgFfObTv,624,YkQvWuEfza,AwHpEnVQqBbz,0.8512353998671445,0.9268072217583329,OjbrlTqFbt
15973,odtFu,492,QhApXZFOFhRKK,VeYOf,0.1606364868899609,0.23950150078273935,LBYKkagOsZs
15974,xTePyBlvovaQUazp,261,NvyoCgFIZDT,uErflxWVnICgUmuJz,0.40050007839322443,0.5265509127614695,XPBQjapaJvfsawcL
15975,RFXYNDwSHq,195,rkivXpmkC,gkwBXIUVFCMtjWd,0.6860118465718106,0.16611858661872725,StsCCsXzJizBWLJIks
15976,beWGInwHyxq,958,RlXHAYwrBAnGVa,QWZwwsOa,0.5369095329992153,0.09941648890982746,QwvRGMESgCyrLEFMQ
15977,FSxXw,611,BifiUHZijddHYoBTRriH,zIywDXYE,0.9060783641311816,0.6471906734366807,cOWNPpmzSw
15978,qHfJuUIHRl,963,NRbiRtXqxyZoTggNQR,InDWqeY,0.2060754793354479,0.2500131878820019,bUmEhUxMsJPLDzqeTS
15979,hrjlSfsPkkYflccb,555,bcQWSJIZ,aZITgvbUxt,0.8744880494735077,0.9248155641577267,pZmgtuLMsaDJsxqauY
15980,QOxzjjcz,872,qHdqGJiKWCHHRPCLYOr,KXQujnCcdKaV,0.543720719481195,0.4491826371458957,qvNeSDGM
15981,kHueaj,591,tbSRNXeQHXvHX,VcpHKIWiA,0.9567149856669048,0.7720428600159246,OjUqHx
15982,EBvFFcEFXZNYx,667,bbThutSljBBMAbkTWT,gkfAYcnKq,0.4856649884193266,0.682133396620356,BfppzncXqE
15983,odZYkfnNIx,607,nWxJgnTYSYUDYWNZNmTN,pJpLugbiDl,0.3778993305737304,0.7503846174204244,roiYCKJTDAifTtzRkpIr
15984,wEuuqUIzvW,303,gbPHKHEu,MNGVqrlYoCeTMcin,0.7283920244772026,0.8114899569819052,gxypi
15985,IXSylUCNnOPgBVDXdXo,627,miMrSWrLbRIaGhNpzs,ljfTQKEBdJR,0.901867375221007,0.9387182111029949,KMjOWRXqXEJPB
15986,bWnzPJTn,949,jkxihmXSYL,YNynmWCcfpUI,0.23939306970279262,0.8585737897954339,tPNaGbDUYjKGr
15987,LNfwEQPc,693,tiNyRwKqDAYzEAQyit,FYMWJT,0.5852779420407023,0.019983793460796595,vXpuXLBa
15988,KxSsVvNJiH,85,WDqWmgZCdcqiHqN,FPGaebbc,0.3992292363195229,0.329974848735231,jYWEiD
15989,tYexIrTCUeElYdsyG,632,IXzketpeYSGoNhMkDSK,xvlJzHPmOUcA,0.738543865990653,0.02227080629215117,sHZhXeIyU
15990,KIngtHVyrgm,886,kCvGjQvBpGiSeZ,RxWATmMpqQs,0.48231657944170647,0.18599018306495407,SNfottakuMQQ
15991,fzkBllPIRYqIU,412,OwqVbdiYhsEjjZYSdPc,QFfjvyRhPDGpR,0.4620276552202488,0.8716777063229916,MQdbF
15992,dZYtZjauhRozlfG,392,ImOFJGLG,eaUofYUDV,0.2886200732787114,0.5741837282067138,fAhOyfietVldzly
15993,dAeBeu,762,sIxkA,ZgVojWzGdkKJdm,0.6315490973780394,0.23208741349005757,tbCbkIUEHXOcaZQC
15994,xZfmSXdpXrhApN,191,DvMwifFeWjXaJGqmVEt,wLdDzmCVRlYYmXVgGZ,0.1911826893934041,0.7573221984346153,wPIxQUbpdJm
15995,wKffKXOkryJCgjZ,810,BtdaYFStmvmDnyQg,bjTFdRQwKDyMl,0.36325658703152375,0.06205151090797656,pEuBelku
15996,RHOusgvxKBDynY,204,AvvAafUZCcUouRCoGzJ,etLDNUOmKFRocy,0.5589537828636499,0.2731108242365571,jVrWvZVhHQalIQ
15997,EGGTfH,632,QKkraVpr,XGHWrViWN,0.3227812710615353,0.7182877255029116,noFoMeDuzc
15998,foIQZjGOvB,624,bQGlHUzDGgs,fcJvopnq,0.7995329536044168,0.5833546147527036,lluug
15999,hObRZPPOFXzliEJmbkc,531,aakYltGsuUjOiE,RzPPhnRhpnf,0.8077590015705471,0.7875191376761819,pcSYHynnzQgDKrrgsf
16000,hBQRscVtoPoH,774,xjAQtNjisYlUvajPyPeQ,jElXwvxFhAJkJAkJT,0.6310688177057511,0.8341656681188186,nsWVnX
16001,XsElJqxrDiVEPNuLewP,207,sDnvFfbslE,SxMngSYmTWdnJIcEPQ,0.8239921926243269,0.45357952071690366,UuRFnAu
16002,UVTlviNMaKFk,532,XcXIYTrLx,gLAPMgcKTw,0.08324172729326829,0.87503402237804,qUBIXQEiqbC
16003,AEBigXEYOkau,465,PULqrkQyu,BmUhvcCYLgpV,0.27109297793902953,0.23237102350161543,PwUnSTqoQOFA
16004,fKuVtA,891,pqipvSqBFgQekx,JAUpu,0.003541811140797213,0.38160133495608173,scDXepmMayxbaPjKihp
16005,wTPFgwceoog,827,jcEtfnRALnMCw,nYGFQreGDwwzsOvUKbij,0.102908066404654,0.16865586312512704,BTRShoFyWVQ
16006,MBnKZSAZjFYfH,782,LnyQDZsxITnfxptT,gzkCMBhEEkxtyiHDul,0.40427283070993436,0.23678108670658338,FUCMF
16007,oZnLg,795,QpWASanm,PHVGxUyWzkXdLiW,0.33342021525759036,0.05109901857432109,HVCCJvXGewHzkDNzwP
16008,CAAUVNwKvbk,976,wRTIuaosPXvxN,RQMdallaQaGJYjuGbf,0.7369722446006741,0.04931600151953219,ScUQXVGC
16009,Qokaytv,927,kObFucJ,CeQWVsSgjwd,0.19560470708332056,0.07704102369626886,RaOeQteps
16010,zBoGcjLKTqbQTNAUjMs,69,lhiFzeBh,DBoLNVrVuyoVbyeI,0.28333696139259623,0.9898278357274889,FuBURkUxaWcwT
16011,DerppSOvxBhB,864,wtVVYZySimuGPQbIBMQv,vDseAvHwtvhJA,0.03677448768143998,0.41081804787081344,OtbFJUvyxCBVRymm
16012,iJLqfalQkNIPfffgACPU,605,uFtsUetWPimcbgZg,iRCNWKaxOJzzg,0.4295033170509436,0.22113682401698576,VahGOgjxsJJPKLMoxW
16013,aDDfdITKAeAYcVghRfGS,419,tDeHeDfQYSWpBRj,rbaEkUV,0.11282224729692714,0.2107975498823086,OVHvbM
16014,lHALzFMYWnrrKvFGWvMk,633,JauFqiLcSbqgoGPj,tZIALf,0.22723478305550204,0.32801869521035354,ARBrUnVOtFZhSmf
16015,EieLMazklbCCE,400,ZiqZzAWwA,OBwtHzCSeLXOoBOn,0.3454013775326381,0.31661196668022507,EhIfPEdyRgmtPzqFVXs
16016,FIiaxmZ,297,evyRYVSDyASvjOUMPjH,gKrRSQnupYiGDEnZUrJv,0.3465186772349288,0.8569659677061835,HWsjUmjgRxmLugrl
16017,mSxKNAf,996,zrKiOdGWWqO,ABFwnzywPDtTyNcBKZNR,0.8423131245568394,0.928295899065023,FdpsJ
16018,CJjMmsN,339,dMAdHCplRgdVJIyRuVSg,xGhohXYbBOHwNTzvsjGo,0.10311212289779714,0.6458528898258094,ALYArbXjTNNwOde
16019,OiYCnWugxUQOQaWbcYy,550,QoemWoMTgjL,pKPiDCQYZcMMIgQVa,0.5108014311172318,0.36789997798039253,sJkSfXuRfHJRfp
16020,XJHXqRyokI,93,wqxQG,SCKQYanCpOMyA,0.3151769591735203,0.21676751796164073,knLFVIXzZPlbs
16021,kDVqChvIikHgacV,872,asrAguZUjAAJRTqkSZAQ,dsrqWtusaceZY,0.29753658714334263,0.1553776048034997,DCZODODwhMEfbc
16022,jOywji,110,wedJSmIm,jatmJWyzgIcdmDJGoe,0.5793071626109527,0.3820545972330325,zpjKLXOkuzLYr
16023,JkpHAAyfVGJfsWteWY,337,TxXNsd,aluBjxtNbmwYNEkPNCeV,0.42385936201466845,0.23263702296292255,bAqgTWggugBDHdQA
16024,zJUjixVkCZ,199,ajvjsfKfgRxLv,UUBRCtLv,0.8610063028756276,0.4989452269721143,hxzJisPlnTqd
16025,dpNaGTFrqZnCcyjFWUIr,667,bRJoyjZYZfKluwnu,MFCrNEmsOHgQfLWSK,0.47615704624606214,0.04851522637485162,yvMfqxTvwOYqskFOkac
16026,ywJSSFTgHdElvFNU,959,tkGtIXQVfpOVP,rQIWuZ,0.13023252121341922,0.7491376614999286,SaWCFXQWn
16027,ZcVdaFptpkVDbJN,166,DKpXIa,pKasfgVRyeYwszMzlh,0.5868799369935768,0.7231061573109955,PmJmz
16028,OiRRpnbemBcrDghVPZkD,466,bUzmfqjPFjQWP,WfpMfUZOCrYTnwI,0.3394138331658174,0.2774595000203983,IhRmdPkbiJhUPt
16029,lyxKgPfwJW,986,OYfBTm,ZCjKWka,0.6843977631683393,0.9815021442237605,bzHsqeaghDLzR
16030,udepbMzZgnF,200,eKzkSV,AGnjUUxgumWzLh,0.9343630472624627,0.3447947530443991,yxKkhp
16031,AmESsxRQMPHDKR,845,tuaDSHCPwXyAfGhXKQnG,wDapEby,0.11193748778300505,0.031392620964630025,EXhWoNquNMbnBeH
16032,ZXjLUQnarCYYvJTBddC,726,RpuXQiKZpo,FRQPudkaHpaJOiQF,0.21151514405937577,0.14741186480147905,ZHGTou
16033,NCvoQNIrIpHKrU,34,lZgnmwCDMYefUtrSwog,MUjcmc,0.2538562951547906,0.10499721134633022,TMHRrrnxQw
16034,CHZPzcySqcKVDCCuD,826,pprAoGphO,uAJjkauOLazZQGpj,0.5327231675325982,0.5263245805012418,msKcnScMnpDUdNJCxt
16035,CtibrNBJ,102,vbtBXuTQDfcmXYRKdt,ZxdcrXyCJAZzhyaWtyW,0.14927368502604577,0.9979855984719179,ziDiqtSGbcBTuZvSHy
16036,sccKMLxsHZuqHPglyYc,908,vDYZLip,QJlSrdtGxBnbv,0.49368346710699484,0.9232070164757602,glClcvdUFbVvawQVsH
16037,rRDAgcvdx,761,iOSsEjWm,bpLInFkCWGnXSrr,0.5888004958761551,0.24490847404128913,ydbovaoEbtAmEIJZxA
16038,wZurCOduCmojzPmpI,96,MutHDCvPWctatCPVJz,XokMqzbMkuSWYPAq,0.09897335210987934,0.5661457864729139,LvWzlW
16039,HiRkxO,844,mrFzsOKKEwIAde,QFINFViFPE,0.4924922897964865,0.5740495162172068,VDqQydJ
16040,hwEcDpiiFT,965,mShACvAaVLx,jhFoSUjpMrnxDOQe,0.3505751804715531,0.3546569030183938,CeYhhykGZVYBOcZZz
16041,ITPjtZzfWgiaJ,242,PbPrltyOdVvIFFVdinC,OnxWWUTjyJFcHgaej,0.34678066619322157,0.16902617560593602,osftYJonaWIVoQF
16042,kTvDfLVrWLbpetsLCQkT,312,WnrnkzVNphCO,QaoXgSSrH,0.7251830291831174,0.5148607378636043,zYHpZuwnRhrUEsrC
16043,dpUCCKWBwJIpVhauQVRN,337,hmfSDNPjx,EOxcEESHUphC,0.7867612796069523,0.9144230058257742,xAbxCTKCJZhUbY
16044,NdQpFHLVWutnf,288,RetqlaVWuhg,ZMKTGNII,0.7590257640269826,0.22987683031348116,TNAzEfh
16045,fdhFNIwrRLZMPhmQc,108,XKTsfiucEIHcB,EgtVOhfVVUiB,0.5974864125970998,0.670979891886391,ONofXdzVJPXfwD
16046,aKpKSsCbunsVc,440,rGRgavgbakYPp,AsAXMOZGYgOQ,0.7754939201506238,0.7912243638118822,BuNKaKuQlhTMjGAsup
16047,risRiRzPFkdwu,382,QEVjm,IxRRfCUJoVLxDk,0.3934550204170887,0.6279323243225975,SZXvmTONSTgO
16048,ZJJHCpzzQVT,33,PCzxMyr,nppHaPx,0.686778690058946,0.054054952360260256,UJMPo
16049,OlMpXDkm,316,lYBaIQAQiPzGjhRCXSaZ,lOgyKXbqbhBXW,0.5413327996285553,0.095439824578185,TklsGfsBu
16050,PiCBCPCLruluGcSpOh,412,YpmRQhHGyGKApOZfLtZ,fDiHjeOisFlLu,0.20221767688662917,0.35751825126615977,rAdRhAXbvN
16051,tXHPCtkjhdj,637,mJjdzfIkKSyxbsJ,ptVWZKEGhDVjOkhquCMM,0.4283713845721072,0.9216941677309594,xHHBcEPlPXpHS
16052,HaSHGseBTJSDh,405,yfBtkqlMbLV,VIeBVyXLiHUl,0.836798505676488,0.47798000799907603,BggSp
16053,gKjKNdOmZX,362,XiKSDrfvcKAOUApQ,wUMsAnQXTpwWKBdO,0.28867110368802995,0.46440672294767005,lQYQeBRruiLteOGopQ
16054,twHmPyNypUWIWZVMIYG,856,QEaoPioSvFaTAonhQvs,TcVThavY,0.505125386205553,0.32958265691463984,sVUgOJvoZfBmgKpSJEK
16055,nEawMvIVTdChw,668,typVXisKYqdNa,EBqWAtiYdN,0.18761192151066486,0.09445292790669879,NAIhCnHVrDhAayhpUEsH
16056,rQLttBqznp,784,kzVygEQdoZXQrGf,dZpKPItCJDUJ,0.5189398947149839,0.103878896486294,Oafsf
16057,hRiCuSGXowSgTI,605,KZatPRumDrdszrMSsN,MVFlXETlOdmT,0.9732369677772185,0.27030582045391915,TLpdOLKwZVZjxk
16058,JmAIwcXpobxw,739,usxOBRwKSWaHhchuWn,lTLkpUaxbgMDsCk,0.32884125350724247,0.19900287207188028,SYSIcyCh
16059,JMyaedwWVPtOlUDJOzuQ,691,DDyuRcrwa,xVvTBWkYeZxlqCKmEm,0.418725950137228,0.7246888335855667,ChedrwhRl
16060,zjizfeGIExlIbnHeMUu,101,kWRrmbQGXIkTHHKxBv,hyPRrpwztEowGKpKzNr,0.5342662206224835,0.46566721496152785,OgThAPMEGROUNjl
16061,ZLQfGj,972,SoRogZf,jDjBwYpHiPtCkitjREY,0.6259635884183982,0.40437951171535136,MWSmgomNdNnEmcbbLi
16062,tzYhcyEvMBECs,382,VJzQIJJmEkKc,NKeZHRnUycmLcgPWN,0.0011861300461432078,0.12423146030730448,OFhoqOhNLvBTqQWs
16063,jRJNkTFOmOYzqXyQsdn,501,hGtToIxCptDKRw,nWwBvueMqdVe,0.46014763321745134,0.4845106620824924,BSydXGrbTk
16064,jBjuXpKTxrd,806,btOBQEXzdhtWnNFpBigW,aBIWObywFBMzALhl,0.8049795756706355,0.005708833727521401,FTRFSxvlOeJodcK
16065,ryuSNFz,290,OpcNDHl,LbDGzrGmNfCrCbAoUCb,0.18173865893638386,0.050031190301516704,DQyOFEDmpw
16066,LhnZKq,716,PAgYhCXSbFWi,AttfrFWPzrxHaNJK,0.4754777770078932,0.6348475159518968,UulBpjHe
16067,jqQuxI,622,caNqU,BhpQWBtjrVeWtKtl,0.39787496735462313,0.8861534906888935,kDkyamOxIUyovvzJG
16068,GSIcOmOGbXEVZzK,300,ZJCdKVbewBe,BUfGqaYxwewuidfJHFI,0.6342362115995277,0.29470052170829997,JXqnn
16069,cdDGRRTvbCBDZbSSVmQv,298,YTWkOSgvx,EVdEDpXKLRzJzBUe,0.2966373977528548,0.23431950534893586,oZRBGvrnYeo
16070,RqgslsMvkpNn,927,nNMRROsyvLZKhkVxqdfx,vxLIMMrZTA,0.8298347654578453,0.8292405640723708,FEvkGgLATgDaWKkTz
16071,bRpWATFXdzH,901,EHbdzCriQJIBf,aeDYRMGhSYVNhNWjKRFg,0.45929679145166113,0.21482926387880097,JGBPhPA
16072,iNQelT,509,bsJBVBigLwGLMOaK,kgohftrviPL,0.10390274558990775,0.5721905822477655,ccYozapjOXPQD
16073,WEERNvhp,707,kbYyyqXjBPgnBCc,AXySWlZ,0.7882643560590852,0.7438630675954926,eVJlWanaOajeAPDa
16074,YvBXNsKgANrZIhkLE,19,qeGgqberp,EsLIJvA,0.6531606669321257,0.32958927126199433,oxAxOSuhyemXftUU
16075,FCWtjmborxBWjFCbcGcG,808,JWzopTCtoXY,ivAPrzdDqUbXqp,0.7670061164080315,0.44187270332971296,EHdFkLwYWchyJubo
16076,FBGwfraSkumiW,212,WmFjDmeRF,euQTdVj,0.9537002967534199,0.4057232569431586,wfmDTClToOjRYJRtMnzi
16077,baWbrKgaEQkGcBV,751,vxMXRxL,UrWdZJt,0.5123758742260027,0.08026531662367076,rzFmujDVCpBNsdShdVH
16078,YdTQywnXdYSS,947,oVpnCTYbT,HzhChugPcwGtAG,0.32102037952260754,0.8150838978239794,npekgaKtCCbDQM
16079,PnLvWsczgjhCDovVxrhx,770,briAASiHaDgaIF,YooLmlcFivZb,0.8332346892638315,0.7947093614519288,MnHZahgFqdVa
16080,aDAODpLyfoUrWpRePz,263,RfSTKKpJevgBqwliBrxa,ZVIGyzmwo,0.9416047798953919,0.9227587826714334,fzcLpfkpynSFaRkjO
16081,UdPfDnmH,624,nQtkRjkCDIRaAaYrUqUo,iyCvDZnxkxfAhPdvpoCS,0.6078545156379694,0.7501378729261254,STkNXYNLSQ
